BA.2.79,"['BA.2.79', 'BA.2.79', 'BA.2.79', 'BA.2.79', 'BA.2.79']"
BA.2.79.1,['BA.2.79.1']
BA.2.8,"['BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8', 'BA.2.8']"
BA.2.80,"['BA.2.80', 'BA.2.80']"
BA.2.81,"['BA.2.81', 'BA.2.81', 'BA.2.81', 'BA.2.81', 'BA.2.81', 'BA.2.81', 'BA.2.81']"
BA.2.82,"['BA.2.82', 'BA.2.82', 'BA.2.82', 'BA.2.82', 'BA.2.82', 'BA.2.82']"
BA.2.85,"['BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85', 'BA.2.85']"
BA.2.9,"['BA.2.9', 'BA.2.9', 'BA.2.9', 'BA.2.9', 'BA.2.9', 'BA.2.9', 'BA.2.9', 'BA.2.9', 'BA.2.9', 'BA.2.9', 'BA.2.9', 'BA.2.9', 'BA.2.9', 'BA.2.9', 'BA.2.9', 'BA.2.9', 'BA.2.9']"
BA.2.9.1,"['BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1', 'BA.2.9.1']"
BA.2.9.2,"['BA.2.9.2', 'BA.2.9.2', 'BA.2.9.2', 'BA.2.9.2', 'BA.2.9.2', 'BA.2.9.2', 'BA.2.9.2', 'BA.2.9.2', 'BA.2.9.2', 'BA.2.9.2']"
BA.2.9.3,"['BA.2.9.3', 'BA.2.9.3']"
BA.2.9.4,"['BA.2.9.4', 'BA.2.9.4', 'BA.2.9.4', 'BA.2.9.4', 'BA.2.9.4', 'BA.2.9.4', 'BA.2.9.4']"
BA.2.9.5,"['BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5', 'BA.2.9.5']"
BA.2.9.7,"['BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7', 'BA.2.9.7']"
BA.3,"['BA.3', 'BA.3', 'BA.3', 'BA.3', 'BA.3', 'BA.3', 'BA.3', 'BA.3', 'BA.3', 'BA.3', 'BA.3', 'BA.3', 'BA.3', 'BA.3', 'BA.3', 'BA.3', 'BA.3']"
BA.4,"['BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4', 'BA.4']"
BA.4.1,"['BA.4.1', 'BA.4.1', 'BA.4.1', 'BA.4.1', 'BA.4.1', 'BA.4.1', 'BA.4.1', 'BA.4.1', 'BA.4.1', 'BA.4.1', 'BA.4.1', 'BA.4.1', 'BA.4.1', 'BA.4.1', 'BA.4.1', 'BA.4.1']"
BA.4.1.1,"['BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1', 'BA.4.1.1']"
BA.4.1.10,"['BA.4.1.10', 'BA.4.1.10', 'BA.4.1.10', 'BA.4.1.10', 'BA.4.1.10', 'BA.4.1.10', 'BA.4.1.10', 'BA.4.1.10', 'BA.4.1.10', 'BA.4.1.10', 'BA.4.1.10', 'BA.4.1.10', 'BA.4.1.10', 'BA.4.1.10', 'BA.4.1.10', 'BA.4.1.10', 'BA.4.1.10', 'BA.4.1.10', 'BA.4.1.10', 'BA.4.1.10', 'BA.4.1.10']"
BA.4.1.2,"['BA.4.1.2', 'BA.4.1.2', 'BA.4.1.2', 'BA.4.1.2', 'BA.4.1.2']"
BA.4.1.3,"['BA.4.1.3', 'BA.4.1.3', 'BA.4.1.3', 'BA.4.1.3', 'BA.4.1.3', 'BA.4.1.3', 'BA.4.1.3', 'BA.4.1.3', 'BA.4.1.3', 'BA.4.1.3', 'BA.4.1.3', 'BA.4.1.3', 'BA.4.1.3', 'BA.4.1.3', 'BA.4.1.3', 'BA.4.1.3', 'BA.4.1.3', 'BA.4.1.3', 'BA.4.1.3', 'BA.4.1.3', 'BA.4.1.3', 'BA.4.1.3', 'BA.4.1.3', 'BA.4.1.3', 'BA.4.1.3', 'BA.4.1.3']"
BA.4.1.4,['BA.4.1.4']
BA.4.1.5,"['BA.4.1.5', 'BA.4.1.5', 'BA.4.1.5']"
BA.4.1.6,"['BA.4.1.6', 'BA.4.1.6', 'BA.4.1.6', 'BA.4.1.6', 'BA.4.1.6', 'BA.4.1.6', 'BA.4.1.6', 'BA.4.1.6', 'BA.4.1.6', 'BA.4.1.6', 'BA.4.1.6']"
BA.4.1.7,"['BA.4.1.7', 'BA.4.1.7', 'BA.4.1.7', 'BA.4.1.7', 'BA.4.1.7', 'BA.4.1.7', 'BA.4.1.7', 'BA.4.1.7', 'BA.4.1.7', 'BA.4.1.7', 'BA.4.1.7', 'BA.4.1.7', 'BA.4.1.7', 'BA.4.1.7']"
BA.4.1.8,"['BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8', 'BA.4.1.8']"
BA.4.1.9,"['BA.4.1.9', 'BA.4.1.9']"
BA.4.2,"['BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2', 'BA.4.2']"
BA.4.3,"['BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3', 'BA.4.3']"
BA.4.4,"['BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4', 'BA.4.4']"
BA.4.5,"['BA.4.5', 'BA.4.5', 'BA.4.5', 'BA.4.5', 'BA.4.5', 'BA.4.5', 'BA.4.5', 'BA.4.5', 'BA.4.5', 'BA.4.5', 'BA.4.5']"
BA.4.6,"['BA.4.6', 'BA.4.6', 'BA.4.6', 'BA.4.6', 'BA.4.6', 'BA.4.6', 'BA.4.6', 'BA.4.6', 'BA.4.6', 'BA.4.6', 'BA.4.6', 'BA.4.6', 'BA.4.6', 'BA.4.6', 'BA.4.6', 'BA.4.6', 'BA.4.6']"
BA.4.6.2,"['BA.4.6.2', 'BA.4.6.2', 'BA.4.6.2']"
BA.4.6.4,"['BA.4.6.4', 'BA.4.6.4', 'BA.4.6.4', 'BA.4.6.4', 'BA.4.6.4', 'BA.4.6.4', 'BA.4.6.4', 'BA.4.6.4']"
BA.4.6.5,"['BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5', 'BA.4.6.5']"
BA.4.7,"['BA.4.7', 'BA.4.7', 'BA.4.7', 'BA.4.7', 'BA.4.7', 'BA.4.7']"
BA.4.8,"['BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8', 'BA.4.8']"
BA.5,"['BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5', 'BA.5']"
BA.5.1,"['BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1', 'BA.5.1']"
BA.5.1.1,"['BA.5.1.1', 'BA.5.1.1', 'BA.5.1.1', 'BA.5.1.1', 'BA.5.1.1', 'BA.5.1.1', 'BA.5.1.1', 'BA.5.1.1', 'BA.5.1.1', 'BA.5.1.1', 'BA.5.1.1', 'BA.5.1.1', 'BA.5.1.1', 'BA.5.1.1', 'BA.5.1.1', 'BA.5.1.1', 'BA.5.1.1', 'BA.5.1.1', 'BA.5.1.1']"
BA.5.1.10,"['BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10', 'BA.5.1.10']"
